Time;input.current_ref_limited;input.dc_current_actual;output.control_angle;output.pi_controller_output;output.error;
0.405025;0.4;0.385095;0.221237;0.179743;0.0149054;
0.406025;0.4;0.434525;0.252918;-0.0183323;-0.0345246;
0.407025;0.4;0.418222;0.242636;0.0462551;-0.0182221;
0.408025;0.4;0.344129;0.194262;0.343098;0.0558707;
0.409025;0.4;0.373704;0.213781;0.225609;0.0262963;
0.410025;0.4;0.359178;0.204121;0.284292;0.0408223;
0.411025;0.4;0.336814;0.188794;0.37516;0.0631859;
0.412025;0.4;0.369733;0.210695;0.244458;0.0302674;
0.413025;0.4;0.363044;0.206192;0.271789;0.0369556;
0.414025;0.4;0.302955;0.164163;0.513561;0.0970450;
0.415025;0.4;0.350818;0.197558;0.323573;0.0491825;
0.416025;0.4;0.379451;0.216389;0.209618;0.0205486;
0.417025;0.4;0.37339;0.212375;0.23421;0.0266098;
0.418025;0.4;0.35761;0.201774;0.298397;0.0423898;
0.419025;0.4;0.392828;0.224738;0.158060;0.00717217;
0.420025;0.4;0.384677;0.219448;0.190789;0.0153234;
0.421025;0.4;0.321975;0.177024;0.442624;0.0780254;
0.422025;0.4;0.36712;0.207643;0.263009;0.03288;
0.423025;0.4;0.364194;0.205611;0.2753;0.0358061;
0.424025;0.4;0.307031;0.165689;0.505311;0.0929694;
0.425025;0.4;0.351967;0.196989;0.326954;0.0480330;
0.426025;0.4;0.363358;0.204477;0.282145;0.0366421;
0.427025;0.4;0.328976;0.180894;0.420692;0.0710237;
0.428025;0.4;0.365030;0.205213;0.277707;0.03497;
0.429025;0.4;0.426791;0.245134;0.0305720;-0.0267914;
0.430025;0.4;0.425746;0.244569;0.0341168;-0.0257463;
0.431025;0.4;0.354162;0.198053;0.320628;0.0458384;
0.432025;0.4;0.370464;0.208752;0.256278;0.0295359;
0.433025;0.4;0.372241;0.209844;0.249637;0.0277593;
0.434025;0.4;0.313823;0.169507;0.484468;0.0861767;
0.435025;0.4;0.356879;0.199249;0.313498;0.0431213;
0.436025;0.4;0.367956;0.206516;0.26983;0.0320440;
0.437025;0.4;0.316436;0.170857;0.477027;0.0835641;
0.438025;0.4;0.359073;0.200188;0.307894;0.0409268;
0.439025;0.4;0.428463;0.24518;0.0302814;-0.0284634;
0.440025;0.4;0.435152;0.249559;0.00277214;-0.0351517;
0.441025;0.4;0.3713;0.208456;0.258075;0.0286999;
0.442025;0.4;0.383318;0.21622;0.210653;0.016682;
0.443025;0.4;0.390738;0.221014;0.181119;0.00926226;
0.444025;0.4;0.329917;0.180110;0.425155;0.0700831;
0.445025;0.4;0.355416;0.197419;0.3244;0.0445844;
0.446025;0.4;0.369315;0.206581;0.269441;0.0306854;
0.447025;0.4;0.319258;0.171994;0.470735;0.0807425;
0.448025;0.4;0.344129;0.189199;0.372801;0.0558707;
0.449025;0.4;0.388648;0.218721;0.195267;0.0113523;
0.450025;0.4;0.397949;0.224728;0.158124;0.00205150;
0.451025;0.4;0.342353;0.187781;0.381054;0.0576473;
0.452025;0.4;0.386558;0.217147;0.204961;0.0134424;
0.453025;0.4;0.400457;0.226138;0.149371;-0.000456601;
0.454025;0.4;0.345906;0.190011;0.368062;0.0540941;
0.455025;0.4;0.365866;0.203290;0.289293;0.034134;
0.456025;0.4;0.383527;0.214855;0.219035;0.016473;
0.457025;0.4;0.336501;0.183133;0.407887;0.0634994;
0.458025;0.4;0.339949;0.185265;0.395619;0.0600508;
0.459025;0.4;0.367956;0.204105;0.284389;0.0320440;
0.460025;0.4;0.351027;0.192605;0.35286;0.0489735;
0.461025;0.4;0.359073;0.197827;0.321972;0.0409268;
0.462025;0.4;0.418431;0.236489;0.0847915;-0.0184311;
0.463025;0.4;0.439436;0.249991;5.92768e-05;-0.0394363;
0.464025;0.4;0.391783;0.219527;0.190303;0.00821719;
0.465025;0.4;0.366911;0.203086;0.290521;0.0330890;
0.466025;0.4;0.390633;0.218616;0.195918;0.00936675;
0.467025;0.4;0.347891;0.190117;0.36744;0.0521086;
0.468025;0.4;0.344443;0.187519;0.382575;0.0555572;
0.469025;0.4;0.374435;0.207596;0.263289;0.0255648;
0.470025;0.4;0.344338;0.187201;0.38442;0.0556617;
0.471025;0.4;0.326991;0.174749;0.455395;0.0730092;
0.472025;0.4;0.408294;0.229141;0.130686;-0.00829428;
0.473025;0.4;0.437033;0.247591;0.0151376;-0.0370327;
0.474025;0.4;0.397112;0.222099;0.17441;0.00288755;
0.475025;0.4;0.363149;0.199682;0.310916;0.0368511;
0.476025;0.4;0.393873;0.219853;0.188291;0.00612712;
0.477025;0.4;0.356565;0.195133;0.337951;0.0434348;
0.478025;0.4;0.342248;0.185105;0.396543;0.0577517;
0.479025;0.4;0.376107;0.207845;0.261783;0.0238927;
0.480025;0.4;0.348309;0.189052;0.373658;0.0516906;
0.481025;0.4;0.319467;0.168384;0.490625;0.0805335;
0.482025;0.4;0.376421;0.207524;0.263728;0.0235792;
0.483025;0.4;0.397112;0.221005;0.181172;0.00288755;
0.484025;0.4;0.365448;0.200149;0.308126;0.034552;
0.485025;0.4;0.380601;0.210062;0.24831;0.0193991;
0.486025;0.4;0.415296;0.232549;0.109429;-0.015296;
0.487025;0.4;0.384259;0.21249;0.233508;0.0157414;
0.488025;0.4;0.349563;0.189127;0.373222;0.0504366;
0.489025;0.4;0.38823;0.214856;0.219027;0.0117703;
0.490025;0.4;0.363671;0.198551;0.317663;0.0363286;
0.491025;0.4;0.330753;0.175595;0.450655;0.0692471;
0.492025;0.4;0.369942;0.202370;0.294823;0.0300584;
0.493025;0.4;0.367643;0.200741;0.304588;0.0323575;
0.494025;0.4;0.324065;0.170316;0.480011;0.0759354;
0.495025;0.4;0.398262;0.220559;0.183928;0.00173801;
0.496025;0.4;0.440272;0.247557;0.015348;-0.0402723;
0.497025;0.4;0.416237;0.232323;0.110840;-0.0162365;
0.498025;0.4;0.340890;0.18228;0.412775;0.0591103;
0.499025;0.4;0.382691;0.210418;0.246143;0.0173090;
0.500025;0.4;0.362835;0.197145;0.326025;0.0371646;
0.501025;0.4;0.333574;0.176715;0.444361;0.0664255;
0.502025;0.4;0.374644;0.204679;0.280929;0.0253558;
0.503025;0.4;0.365761;0.198668;0.316965;0.0342385;
0.504025;0.4;0.31654;0.163868;0.515151;0.0834596;
0.505025;0.4;0.400143;0.220968;0.181404;-0.000143051;
0.506025;0.4;0.449887;0.252902;-0.018233;-0.0498866;
0.507025;0.4;0.433584;0.242669;0.0460482;-0.0335841;
0.508025;0.4;0.359387;0.194278;0.343004;0.0406133;
0.509025;0.4;0.388021;0.21323;0.228981;0.0119793;
0.510025;0.4;0.373599;0.203678;0.286957;0.0264008;
0.511025;0.4;0.35343;0.189893;0.36875;0.0465699;
0.512025;0.4;0.383527;0.209939;0.249059;0.016473;
0.513025;0.4;0.377048;0.205616;0.275275;0.0229522;
0.514025;0.4;0.317167;0.163723;0.515929;0.0828326;
0.515025;0.4;0.364298;0.196712;0.328595;0.0357016;
0.516025;0.4;0.391887;0.214933;0.218552;0.00811273;
0.517025;0.4;0.385095;0.210469;0.245836;0.0149054;
0.518025;0.4;0.367538;0.198696;0.316796;0.032462;
0.519025;0.4;0.413101;0.228501;0.134671;-0.0131014;
0.520025;0.4;0.404950;0.223297;0.166995;-0.00495020;
0.521025;0.4;0.339949;0.179674;0.42763;0.0600508;
0.522025;0.4;0.377048;0.204825;0.280046;0.0229522;
0.523025;0.4;0.374331;0.202956;0.2913;0.0256692;
0.524025;0.4;0.317376;0.162916;0.520270;0.0826236;
0.525025;0.4;0.361895;0.194214;0.343381;0.0381052;
0.526025;0.4;0.373077;0.201639;0.299208;0.0269233;
0.527025;0.4;0.337859;0.177329;0.440905;0.0621409;
0.528025;0.4;0.380914;0.206539;0.269692;0.0190856;
0.529025;0.4;0.442467;0.246326;0.0230794;-0.0424669;
0.530025;0.4;0.441422;0.245812;0.0263106;-0.0414218;
0.531025;0.4;0.369942;0.199486;0.312089;0.0300584;
0.532025;0.4;0.380601;0.206468;0.270120;0.0193991;
0.533025;0.4;0.382586;0.207737;0.262438;0.0174135;
0.534025;0.4;0.329708;0.171243;0.474892;0.0702921;
0.535025;0.4;0.375689;0.202859;0.291885;0.0243107;
0.536025;0.4;0.386871;0.210208;0.247421;0.0131289;
0.537025;0.4;0.335038;0.174732;0.455492;0.0649625;
0.538025;0.4;0.371614;0.199787;0.310292;0.0283864;
0.539025;0.4;0.437555;0.24263;0.0462917;-0.0375552;
0.540025;0.4;0.444243;0.247039;0.0186018;-0.0442435;
0.541025;0.4;0.380287;0.205803;0.274142;0.0197125;
0.542025;0.4;0.391887;0.213356;0.228213;0.00811273;
0.543025;0.4;0.399412;0.218263;0.198088;0.000588477;
0.544025;0.4;0.3388;0.177292;0.441113;0.0612004;
0.545025;0.4;0.377361;0.203549;0.287732;0.0226387;
0.546025;0.4;0.391365;0.21275;0.231915;0.00863519;
0.547025;0.4;0.341412;0.178842;0.43235;0.0585878;
0.548025;0.4;0.347473;0.182857;0.409470;0.0525266;
0.549025;0.4;0.390633;0.211864;0.237331;0.00936675;
0.550025;0.4;0.396381;0.215607;0.214417;0.00361905;
0.551025;0.4;0.354266;0.187373;0.383421;0.0457339;
0.552025;0.4;0.408085;0.223058;0.168476;-0.00808528;
0.553025;0.4;0.422089;0.232131;0.112037;-0.0220887;
0.554025;0.4;0.367538;0.196426;0.330296;0.032462;
0.555025;0.4;0.367956;0.196554;0.329537;0.0320440;
0.556025;0.4;0.385722;0.208333;0.258819;0.0142784;
0.557025;0.4;0.339009;0.176358;0.44637;0.0609913;
0.558025;0.4;0.355729;0.187837;0.380727;0.0442708;
0.559025;0.4;0.384050;0.206831;0.267925;0.0159504;
0.560025;0.4;0.365761;0.194527;0.34153;0.0342385;
0.561025;0.4;0.370569;0.197591;0.323375;0.0294314;
0.562025;0.4;0.427836;0.234959;0.0943651;-0.0278364;
0.563025;0.4;0.448946;0.248563;0.00902636;-0.0489461;
0.564025;0.4;0.401293;0.218102;0.199080;-0.00129256;
0.565025;0.4;0.375898;0.201307;0.301195;0.0241017;
0.566025;0.4;0.399725;0.216979;0.205992;0.000274956;
0.567025;0.4;0.357297;0.188637;0.376075;0.0427033;
0.568025;0.4;0.357924;0.188877;0.374679;0.0420763;
0.569025;0.4;0.388021;0.209011;0.254705;0.0119793;
0.570025;0.4;0.358133;0.188868;0.374726;0.0418673;
0.571025;0.4;0.339009;0.175258;0.452546;0.0609913;
0.572025;0.4;0.415819;0.22674;0.14563;-0.0158185;
0.573025;0.4;0.444661;0.245302;0.0295112;-0.0446615;
0.574025;0.4;0.404741;0.219798;0.188631;-0.00474119;
0.575025;0.4;0.380392;0.203764;0.286441;0.0196081;
0.576025;0.4;0.410593;0.223526;0.165573;-0.0105934;
0.577025;0.4;0.37339;0.199085;0.314478;0.0266098;
0.578025;0.4;0.357819;0.188349;0.377749;0.0421808;
0.579025;0.4;0.392096;0.211263;0.240997;0.00790372;
0.580025;0.4;0.364403;0.192728;0.352132;0.0355971;
0.581025;0.4;0.335142;0.172047;0.470442;0.064858;
0.582025;0.4;0.390842;0.210070;0.248266;0.00915775;
0.583025;0.4;0.408294;0.221452;0.178414;-0.00829428;
0.584025;0.4;0.376212;0.200366;0.306826;0.0237882;
0.585025;0.4;0.390529;0.209761;0.250142;0.00947127;
0.586025;0.4;0.425328;0.232355;0.110643;-0.0253283;
0.587025;0.4;0.394395;0.212393;0.234101;0.00560462;
0.588025;0.4;0.359596;0.188989;0.374025;0.0404042;
0.589025;0.4;0.398053;0.21462;0.220473;0.00194702;
0.590025;0.4;0.373704;0.198482;0.318074;0.0262963;
0.591025;0.4;0.341726;0.176227;0.447105;0.0582743;
0.592025;0.4;0.379765;0.202227;0.295678;0.0202351;
0.593025;0.4;0.376839;0.200210;0.307761;0.0231612;
0.594025;0.4;0.341621;0.175791;0.449559;0.0583788;
0.595025;0.4;0.416864;0.226208;0.148934;-0.0168636;
0.596025;0.4;0.458978;0.253253;-0.0204370;-0.0589784;
0.597025;0.4;0.435047;0.23817;0.0742631;-0.0350471;
0.598025;0.4;0.3597;0.18868;0.375823;0.0402997;
0.599025;0.4;0.400352;0.215769;0.213427;-0.000352055;
0.600025;0.4;0.380601;0.202750;0.292537;0.0193991;
0.601025;0.4;0.356252;0.186071;0.390965;0.0437483;
0.602025;0.4;0.382691;0.203854;0.285896;0.0173090;
0.603025;0.4;0.374017;0.198002;0.320932;0.0259828;
0.604025;0.4;0.324692;0.163083;0.519371;0.0753083;
0.605025;0.4;0.404637;0.217936;0.200107;-0.00463665;
0.606025;0.4;0.45553;0.250675;-0.00424255;-0.0555298;
0.607025;0.4;0.439227;0.240457;0.059925;-0.0392273;
0.608025;0.4;0.367434;0.193576;0.347141;0.0325665;
0.609025;0.4;0.403069;0.217176;0.204778;-0.00306910;
0.610025;0.4;0.388752;0.207803;0.262034;0.0112478;
0.611025;0.4;0.369837;0.195036;0.338526;0.0301629;
0.612025;0.4;0.389066;0.207778;0.262189;0.0109343;
0.613025;0.4;0.382795;0.203595;0.287456;0.0172045;
0.614025;0.4;0.323229;0.161707;0.526738;0.0767713;
0.615025;0.4;0.369733;0.194483;0.341795;0.0302674;
0.616025;0.4;0.397321;0.212795;0.231641;0.00267854;
0.617025;0.4;0.388857;0.207225;0.265541;0.0111433;
0.618025;0.4;0.372659;0.196319;0.330929;0.0273413;
0.619025;0.4;0.425851;0.231171;0.118033;-0.0258509;
0.620025;0.4;0.417804;0.226087;0.149683;-0.0178041;
0.621025;0.4;0.352908;0.182827;0.409642;0.0470924;
0.622025;0.4;0.389275;0.207358;0.264731;0.0107253;
0.623025;0.4;0.386767;0.205677;0.274902;0.0132334;
0.624025;0.4;0.330021;0.166154;0.502785;0.0699787;
0.625025;0.4;0.373913;0.196786;0.328157;0.0260873;
0.626025;0.4;0.385199;0.204281;0.283325;0.0148009;
0.627025;0.4;0.350190;0.180323;0.423942;0.0498095;
0.628025;0.4;0.391051;0.207925;0.261294;0.00894874;
0.629025;0.4;0.452604;0.247696;0.0144785;-0.0526037;
0.630025;0.4;0.451663;0.24728;0.0170874;-0.0516632;
0.631025;0.4;0.380183;0.201063;0.302660;0.0198171;
0.632025;0.4;0.385722;0.204659;0.281051;0.0142784;
0.633025;0.4;0.387812;0.206017;0.272847;0.0121883;
0.634025;0.4;0.335142;0.169526;0.484359;0.064858;
0.635025;0.4;0.381123;0.201299;0.301242;0.0188766;
0.636025;0.4;0.392514;0.208825;0.255832;0.00748566;
0.637025;0.4;0.340994;0.17347;0.462534;0.0590058;
0.638025;0.4;0.38175;0.201432;0.300447;0.0182495;
0.639025;0.4;0.446543;0.243495;0.0408610;-0.0465425;
0.640025;0.4;0.453231;0.247932;0.0129905;-0.0532307;
0.641025;0.4;0.389484;0.206899;0.267512;0.0105163;
0.642025;0.4;0.400561;0.214127;0.223491;-0.000561059;
0.643025;0.4;0.408190;0.219126;0.192772;-0.00818980;
0.644025;0.4;0.347787;0.178412;0.434783;0.0522131;
0.645025;0.4;0.381437;0.201352;0.300930;0.0185631;
0.646025;0.4;0.395754;0.210807;0.243774;0.00424609;
0.647025;0.4;0.346010;0.176907;0.443282;0.0539896;
0.648025;0.4;0.360850;0.187093;0.385046;0.0391502;
0.649025;0.4;0.404219;0.216034;0.211801;-0.00421864;
0.650025;0.4;0.408399;0.218779;0.194909;-0.00839880;
0.651025;0.4;0.364298;0.189401;0.37162;0.0357016;
0.652025;0.4;0.414878;0.222898;0.169463;-0.014878;
0.653025;0.4;0.428986;0.232062;0.112469;-0.0289859;
0.654025;0.4;0.37454;0.196447;0.330169;0.0254602;
0.655025;0.4;0.374749;0.196456;0.330119;0.0252512;
0.656025;0.4;0.392723;0.208398;0.258427;0.00727665;
0.657025;0.4;0.346219;0.176602;0.445;0.0537806;
0.658025;0.4;0.362731;0.187953;0.380051;0.0372691;
0.659025;0.4;0.39126;0.207104;0.26627;0.00873974;
0.660025;0.4;0.373599;0.195258;0.337214;0.0264008;
0.661025;0.4;0.379451;0.199045;0.314718;0.0205486;
0.662025;0.4;0.435256;0.235431;0.0914121;-0.0352561;
0.663025;0.4;0.45647;0.249124;0.00550550;-0.0564703;
0.664025;0.4;0.408921;0.218766;0.19499;-0.00892130;
0.665025;0.4;0.383109;0.201737;0.298621;0.016891;
0.666025;0.4;0.407249;0.217625;0.202016;-0.00724927;
0.667025;0.4;0.364925;0.189417;0.37153;0.0350746;
0.668025;0.4;0.365239;0.189467;0.371233;0.034761;
0.669025;0.4;0.395649;0.209808;0.249855;0.00435057;
0.670025;0.4;0.36597;0.18987;0.368886;0.0340295;
0.671025;0.4;0.347264;0.176625;0.444867;0.0527356;
0.672025;0.4;0.423656;0.227731;0.139465;-0.0236563;
0.673025;0.4;0.452499;0.246309;0.0231891;-0.0524992;
0.674025;0.4;0.412683;0.220915;0.181732;-0.0126834;
0.675025;0.4;0.382795;0.201244;0.301574;0.0172045;
0.676025;0.4;0.413624;0.221496;0.178137;-0.013624;
0.677025;0.4;0.37663;0.197125;0.326144;0.0233702;
0.678025;0.4;0.361059;0.18635;0.389346;0.0389412;
0.679025;0.4;0.395649;0.209575;0.251273;0.00435057;
0.680025;0.4;0.368165;0.191133;0.361499;0.031835;
0.681025;0.4;0.339009;0.170443;0.479312;0.0609913;
0.682025;0.4;0.394813;0.208692;0.25664;0.00518662;
0.683025;0.4;0.411847;0.219838;0.188382;-0.0118474;
0.684025;0.4;0.379765;0.198709;0.316723;0.0202351;
0.685025;0.4;0.394082;0.208144;0.259965;0.00591812;
0.686025;0.4;0.428986;0.230859;0.119976;-0.0289859;
0.687025;0.4;0.398158;0.210944;0.242942;0.00184250;
0.688025;0.4;0.363462;0.187554;0.382369;0.0365376;
0.689025;0.4;0.402024;0.213338;0.228322;-0.00202408;
0.690025;0.4;0.377884;0.197317;0.325005;0.0221162;
0.691025;0.4;0.346637;0.175536;0.450988;0.0533626;
0.692025;0.4;0.388543;0.204183;0.283919;0.0114568;
0.693025;0.4;0.385826;0.202342;0.294988;0.0141739;
0.694025;0.4;0.346115;0.174892;0.454596;0.0538851;
0.695025;0.4;0.420208;0.22467;0.158482;-0.0202077;
0.696025;0.4;0.462322;0.251744;-0.0109558;-0.0623225;
0.697025;0.4;0.438496;0.236734;0.0832569;-0.0384957;
0.698025;0.4;0.363358;0.187289;0.383908;0.0366421;
0.699025;0.4;0.404010;0.214462;0.221439;-0.00400963;
0.700025;0.4;0.384468;0.201567;0.299637;0.0155324;
0.701025;0.4;0.360850;0.185362;0.395058;0.0391502;
0.702025;0.4;0.386767;0.202840;0.291999;0.0132334;
0.703025;0.4;0.378406;0.1972;0.325697;0.0215936;
0.704025;0.4;0.329708;0.16268;0.521535;0.0702921;
0.705025;0.4;0.409757;0.217668;0.201754;-0.00975734;
0.706025;0.4;0.460650;0.250429;-0.00269687;-0.0606504;
0.707025;0.4;0.444452;0.240294;0.0609489;-0.0444525;
0.708025;0.4;0.372868;0.193562;0.347223;0.0271323;
0.709025;0.4;0.408294;0.217043;0.205595;-0.00829428;
0.710025;0.4;0.394186;0.207824;0.26191;0.00581363;
0.711025;0.4;0.375062;0.194934;0.339129;0.0249377;
0.712025;0.4;0.3945;0.207834;0.261848;0.00550011;
0.713025;0.4;0.388439;0.203809;0.286168;0.0115613;
0.714025;0.4;0.329081;0.162127;0.524497;0.0709192;
0.715025;0.4;0.376003;0.195165;0.337763;0.0239972;
0.716025;0.4;0.403801;0.213612;0.226646;-0.00380063;
0.717025;0.4;0.395545;0.208208;0.259577;0.00445509;
0.718025;0.4;0.379556;0.197487;0.323995;0.0204441;
0.719025;0.4;0.43233;0.232034;0.112643;-0.03233;
0.720025;0.4;0.424388;0.227043;0.143743;-0.0243878;
0.721025;0.4;0.3597;0.184030;0.402732;0.0402997;
0.722025;0.4;0.395858;0.208382;0.258523;0.00414157;
0.723025;0.4;0.393455;0.206795;0.268142;0.00654519;
0.724025;0.4;0.336919;0.167575;0.495052;0.0630814;
0.725025;0.4;0.380601;0.19797;0.321122;0.0193991;
0.726025;0.4;0.392201;0.205678;0.274898;0.00779918;
0.727025;0.4;0.357297;0.181898;0.414956;0.0427033;
0.728025;0.4;0.397008;0.208669;0.256782;0.00299203;
0.729025;0.4;0.458665;0.248499;0.00942849;-0.0586649;
0.730025;0.4;0.457829;0.24817;0.0114971;-0.0578288;
0.731025;0.4;0.386558;0.202155;0.296109;0.0134424;
0.732025;0.4;0.391783;0.205557;0.275627;0.00821719;
0.733025;0.4;0.394082;0.207072;0.266464;0.00591812;
0.734025;0.4;0.341621;0.170860;0.477011;0.0583788;
0.735025;0.4;0.387394;0.202406;0.294603;0.0126064;
0.736025;0.4;0.398994;0.210076;0.248228;0.00100648;
0.737025;0.4;0.347891;0.175155;0.453125;0.0521086;
0.738025;0.4;0.379765;0.197060;0.326532;0.0202351;
0.739025;0.4;0.445184;0.239732;0.064468;-0.045184;
0.740025;0.4;0.451977;0.244236;0.0362058;-0.0519767;
0.741025;0.4;0.388334;0.203117;0.290334;0.0116658;
0.742025;0.4;0.399725;0.210593;0.245079;0.000274956;
0.743025;0.4;0.407563;0.21575;0.213541;-0.00756276;
0.744025;0.4;0.347264;0.174794;0.455145;0.0527356;
0.745025;0.4;0.385826;0.201241;0.301592;0.0141739;
0.746025;0.4;0.400248;0.210782;0.243929;-0.000247538;
0.747025;0.4;0.350818;0.177119;0.442089;0.0491825;
0.748025;0.4;0.365552;0.187243;0.384176;0.0344476;
0.749025;0.4;0.409548;0.216601;0.208318;-0.00954834;
0.750025;0.4;0.414146;0.219634;0.18964;-0.0141464;
0.751025;0.4;0.366493;0.187883;0.380457;0.0335070;
0.752025;0.4;0.415923;0.220733;0.182857;-0.0159231;
0.753025;0.4;0.430240;0.230053;0.125003;-0.0302400;
0.754025;0.4;0.376003;0.194475;0.34184;0.0239972;
0.755025;0.4;0.385513;0.200775;0.304380;0.0144874;
0.756025;0.4;0.403696;0.212796;0.231634;-0.00369617;
0.757025;0.4;0.357297;0.181441;0.417567;0.0427033;
0.758025;0.4;0.360118;0.18322;0.407386;0.0398817;
0.759025;0.4;0.388857;0.202703;0.292819;0.0111433;
0.760025;0.4;0.371509;0.190953;0.362552;0.0284909;
0.761025;0.4;0.372659;0.191595;0.358788;0.0273413;
0.762025;0.4;0.446647;0.240043;0.0625231;-0.046647;
0.763025;0.4;0.467966;0.253825;-0.0240296;-0.0679657;
0.764025;0.4;0.420521;0.22365;0.164805;-0.0205212;
0.765025;0.4;0.378929;0.196231;0.331451;0.0210711;
0.766025;0.4;0.404323;0.213081;0.229891;-0.00432318;
0.767025;0.4;0.362208;0.184744;0.398624;0.0377916;
0.768025;0.4;0.367538;0.188258;0.378276;0.032462;
0.769025;0.4;0.398158;0.208795;0.256014;0.00184250;
0.770025;0.4;0.368688;0.188966;0.374156;0.0313125;
0.771025;0.4;0.350086;0.175773;0.44966;0.0499141;
0.772025;0.4;0.426164;0.226767;0.14546;-0.0261644;
0.773025;0.4;0.455112;0.245429;0.0287153;-0.0551118;
0.774025;0.4;0.415505;0.220164;0.186368;-0.0155050;
0.775025;0.4;0.385513;0.200409;0.306573;0.0144874;
0.776025;0.4;0.41655;0.220832;0.182243;-0.0165501;
0.777025;0.4;0.379765;0.196585;0.329353;0.0202351;
0.778025;0.4;0.364194;0.185807;0.392489;0.0358061;
0.779025;0.4;0.398994;0.209207;0.253514;0.00100648;
0.780025;0.4;0.371823;0.190976;0.362417;0.0281774;
0.781025;0.4;0.342771;0.170366;0.479735;0.0572293;
0.782025;0.4;0.399203;0.209049;0.254474;0.000797480;
0.783025;0.4;0.416759;0.220542;0.184034;-0.0167591;
0.784025;0.4;0.384781;0.199524;0.311859;0.0152189;
0.785025;0.4;0.398889;0.208825;0.255837;0.00111100;
0.786025;0.4;0.433898;0.231603;0.115332;-0.0338976;
0.787025;0.4;0.403278;0.211859;0.237361;-0.00327811;
0.788025;0.4;0.368688;0.188604;0.376263;0.0313125;
0.789025;0.4;0.407145;0.214284;0.222532;-0.00714475;
0.790025;0.4;0.383318;0.198519;0.317855;0.016682;
0.791025;0.4;0.352594;0.177191;0.441681;0.0474060;
0.792025;0.4;0.389588;0.202467;0.29424;0.0104118;
0.793025;0.4;0.387603;0.201114;0.302354;0.0123973;
0.794025;0.4;0.352176;0.176642;0.444772;0.047824;
0.795025;0.4;0.427;0.226743;0.145611;-0.0270004;
0.796025;0.4;0.469324;0.253948;-0.0248015;-0.0693242;
0.797025;0.4;0.445706;0.2391;0.0684334;-0.0457065;
0.798025;0.4;0.370673;0.189932;0.368522;0.0293269;
0.799025;0.4;0.411011;0.216788;0.207164;-0.0110114;
0.800025;0.4;0.391678;0.204106;0.284383;0.00832173;
0.801025;0.4;0.36921;0.188811;0.375058;0.0307899;
0.802025;0.4;0.393977;0.205420;0.276455;0.00602263;
0.803025;0.4;0.385722;0.199904;0.309589;0.0142784;
0.804025;0.4;0.334201;0.163601;0.516586;0.0657985;
0.805025;0.4;0.407667;0.214184;0.223145;-0.00766727;
0.806025;0.4;0.458769;0.247151;0.0178973;-0.0587694;
0.807025;0.4;0.44278;0.237135;0.0807431;-0.0427804;
0.808025;0.4;0.375271;0.192971;0.350707;0.0247287;
0.809025;0.4;0.421148;0.223289;0.167041;-0.0211482;
0.810025;0.4;0.407145;0.21426;0.222679;-0.00714475;
0.811025;0.4;0.343084;0.170405;0.479522;0.0569157;
0.812025;0.4;0.393455;0.205084;0.278484;0.00654519;
0.813025;0.4;0.387707;0.201245;0.301568;0.0122928;
0.814025;0.4;0.330857;0.161121;0.529867;0.0691426;
0.815025;0.4;0.384572;0.19887;0.315761;0.0154279;
0.816025;0.4;0.412579;0.217362;0.203636;-0.0125789;
0.817025;0.4;0.403383;0.211398;0.240174;-0.00338262;
0.818025;0.4;0.389693;0.202276;0.295386;0.0103073;
0.819025;0.4;0.426164;0.226138;0.149369;-0.0261644;
0.820025;0.4;0.418536;0.221303;0.179335;-0.0185356;
0.821025;0.4;0.355311;0.178801;0.432585;0.0446889;
0.822025;0.4;0.39544;0.206071;0.272521;0.00455958;
0.823025;0.4;0.393246;0.204615;0.281311;0.00675419;
0.824025;0.4;0.337023;0.165383;0.506967;0.0629769;
0.825025;0.4;0.380914;0.196105;0.332197;0.0190856;
0.826025;0.4;0.39335;0.204399;0.282617;0.00664964;
0.827025;0.4;0.358655;0.180697;0.421814;0.0413448;
0.828025;0.4;0.398994;0.207959;0.261090;0.00100648;
0.829025;0.4;0.460755;0.247887;0.0132777;-0.0607549;
0.830025;0.4;0.460128;0.247698;0.0144662;-0.0601279;
0.831025;0.4;0.388961;0.201738;0.298613;0.0110388;
0.832025;0.4;0.394291;0.205220;0.277662;0.00570911;
0.833025;0.4;0.396799;0.206883;0.267611;0.00320104;
0.834025;0.4;0.344547;0.170814;0.477266;0.0554527;
0.835025;0.4;0.390320;0.202374;0.294799;0.00968027;
0.836025;0.4;0.402233;0.210260;0.247108;-0.00223309;
0.837025;0.4;0.35134;0.175516;0.451102;0.04866;
0.838025;0.4;0.383214;0.197412;0.32444;0.0167865;
0.839025;0.4;0.448215;0.239809;0.0639862;-0.0482146;
0.840025;0.4;0.455216;0.244456;0.0348255;-0.0552163;
0.841025;0.4;0.391678;0.203427;0.288469;0.00832173;
0.842025;0.4;0.402965;0.210842;0.243564;-0.00296462;
0.843025;0.4;0.411011;0.216144;0.211122;-0.0110114;
0.844025;0.4;0.351027;0.175462;0.4514;0.0489735;
0.845025;0.4;0.389484;0.201809;0.298189;0.0105163;
0.846025;0.4;0.404219;0.211558;0.239197;-0.00421864;
0.847025;0.4;0.354998;0.178119;0.43644;0.0450024;
0.848025;0.4;0.365343;0.185185;0.396078;0.0346566;
0.849025;0.4;0.409548;0.214797;0.219387;-0.00954834;
